Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,545,"0.182896",12.88
2,2.500000e-01,3681,"0.243442",14.62
3,1.250000e-01,26945,"0.300258",15.00
4,6.250000e-02,205953,"0.341944",15.00
5,3.125000e-02,1609985,"0.371652",15.62
