Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,1.250000e-01,153,"0.223458",8.00
2,6.250000e-02,561,"0.238442",8.00
3,3.125000e-02,2145,"0.261386",8.00
4,1.562500e-02,8385,"0.269282",8.00
5,7.812500e-03,33153,"0.271967",8.00
6,3.906250e-03,131841,"0.27336",8.00
