Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,1.895522e-01,1187,"0.210511",13.12
2,9.477608e-02,4653,"0.248818",14.00
3,4.738804e-02,18425,"0.256108",14.62
4,2.369402e-02,73329,"0.259289",15.00
5,1.184701e-02,292577,"0.260356",15.00
6,5.923505e-03,1168833,"0.260596",15.00
