Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,365,"0.445994",10.00
2,2.500000e-01,2457,"0.466962",10.00
3,1.250000e-01,17969,"0.478307",11.00
4,6.250000e-02,137313,"0.484708",11.00
5,3.125000e-02,1073345,"0.489145",11.00
