Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,1481,"0.506483",13.88
2,2.500000e-01,10881,"0.591679",15.00
3,1.250000e-01,83393,"0.64148",15.00
4,6.250000e-02,652929,"0.658311",15.12
5,3.125000e-02,5167361,"0.665834",16.00
