Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,3.075681e-01,939,"0.425684",16.38
2,1.537841e-01,6341,"0.466043",19.62
3,7.689203e-02,46409,"0.465944",21.75
4,3.844601e-02,354705,"0.466221",23.00
5,1.922301e-02,2772769,"0.46628",23.00
