Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,545,"0.239881",13.00
2,2.500000e-01,3681,"0.260535",14.88
3,1.250000e-01,26945,"0.258122",15.38
4,6.250000e-02,205953,"0.259137",16.00
5,3.125000e-02,1609985,"0.263426",16.00
