Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,545,"0.177162",19.00
2,2.500000e-01,3681,"0.150411",23.00
3,1.250000e-01,26945,"0.151431",25.00
4,6.250000e-02,205953,"0.152968",25.00
5,3.125000e-02,1609985,"0.155187",25.00
