Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,5.000000e-01,545,"0.577005",26.12
2,2.500000e-01,3681,"0.562215",32.00
3,1.250000e-01,26945,"0.56965",37.50
4,6.250000e-02,205953,"0.571463",39.62
5,3.125000e-02,1609985,"0.57208",40.00
