Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,3.535534e-01,389,"0.419634",11.50
2,1.767767e-01,2633,"0.461269",12.00
3,8.838835e-02,19345,"0.484758",12.00
4,4.419417e-02,148257,"0.513929",12.00
5,2.209709e-02,1160769,"0.52715",12.00
