Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,1.835184e-01,205,"0.159201",12.00
2,9.175921e-02,761,"0.159147",13.00
3,4.587960e-02,2929,"0.16832",14.00
4,2.293980e-02,11489,"0.16789",14.50
5,1.146990e-02,45505,"0.168116",15.00
6,5.734951e-03,181121,"0.172542",15.00
