Refinements,mesh-width,DOFs,SpectralRadii,AvgIters
1,1.987527e-01,249,"0.161029",8.00
2,9.937634e-02,945,"0.194971",8.75
3,4.968817e-02,3681,"0.213628",9.00
4,2.484408e-02,14529,"0.230741",9.00
5,1.242204e-02,57729,"0.248796",9.00
6,6.211021e-03,230145,"0.253515",9.00
